zipcode,city,state,county,latitude,longitude
91768,Pomona,CA,Los Angeles,34.0662,-117.7763
91769,Pomona,CA,Los Angeles,34.0553,-117.7523
91770,Rosemead,CA,Los Angeles,34.0658,-118.0853
91771,Rosemead,CA,Los Angeles,34.0806,-118.0728
91772,Rosemead,CA,Los Angeles,34.0806,-118.0728
91773,San Dimas,CA,Los Angeles,34.1023,-117.8169
91775,San Gabriel,CA,Los Angeles,34.1155,-118.0857
91776,San Gabriel,CA,Los Angeles,34.089,-118.0955
91778,San Gabriel,CA,Los Angeles,34.0961,-118.1058
91780,Temple City,CA,Los Angeles,34.1016,-118.0537
91788,Walnut,CA,Los Angeles,34.0203,-117.8653
91789,Walnut,CA,Los Angeles,34.0183,-117.8546
91790,West Covina,CA,Los Angeles,34.0673,-117.9366
91791,West Covina,CA,Los Angeles,34.0653,-117.8978
91792,West Covina,CA,Los Angeles,34.0229,-117.8975
91793,West Covina,CA,Los Angeles,34.0686,-117.939
91801,Alhambra,CA,Los Angeles,34.0914,-118.1293
91802,Alhambra,CA,Los Angeles,34.0953,-118.127
91803,Alhambra,CA,Los Angeles,34.0745,-118.1434
91804,Alhambra,CA,Los Angeles,34.0953,-118.127
91896,Alhambra,CA,Los Angeles,34.0953,-118.127
91899,Alhambra,CA,Los Angeles,34.0953,-118.127
93510,Acton,CA,Los Angeles,34.4835,-118.1959
93532,Lake Hughes,CA,Los Angeles,34.6847,-118.5442
93534,Lancaster,CA,Los Angeles,34.6909,-118.1491
93535,Lancaster,CA,Los Angeles,34.7131,-117.8783
93536,Lancaster,CA,Los Angeles,34.7471,-118.3687
93539,Lancaster,CA,Los Angeles,34.698,-118.1367
93543,Littlerock,CA,Los Angeles,34.4891,-117.9708
93544,Llano,CA,Los Angeles,34.493,-117.7543
93550,Palmdale,CA,Los Angeles,34.4133,-118.0917
93551,Palmdale,CA,Los Angeles,34.6017,-118.231
93552,Palmdale,CA,Los Angeles,34.5715,-118.0231
93553,Pearblossom,CA,Los Angeles,34.4225,-117.9055
93563,Valyermo,CA,Los Angeles,34.3966,-117.7604
93584,Lancaster,CA,Los Angeles,34.698,-118.1367
93586,Lancaster,CA,Los Angeles,34.698,-118.1367
93590,Palmdale,CA,Los Angeles,34.5794,-118.1165
93591,Palmdale,CA,Los Angeles,34.6019,-117.8123
93599,Palmdale,CA,Los Angeles,34.5794,-118.1165
93601,Ahwahnee,CA,Madera,37.4076,-119.7233
93604,Bass Lake,CA,Madera,37.3244,-119.5568
93610,Chowchilla,CA,Madera,37.1014,-120.2691
93614,Coarsegold,CA,Madera,37.2214,-119.7455
93637,Madera,CA,Madera,36.9403,-120.082
93638,Madera,CA,Madera,37.0402,-120.0335
93639,Madera,CA,Madera,36.9613,-120.0607
93643,North Fork,CA,Madera,37.2125,-119.5143
93644,Oakhurst,CA,Madera,37.3476,-119.6449
93645,O Neals,CA,Madera,37.1639,-119.6652
93653,Raymond,CA,Madera,37.279,-119.8766
93669,Wishon,CA,Madera,37.281,-119.557
94901,San Rafael,CA,Marin,37.9691,-122.5105
94903,San Rafael,CA,Marin,38.0339,-122.5855
94904,Greenbrae,CA,Marin,37.9479,-122.5363
94912,San Rafael,CA,Marin,37.9735,-122.5311
94913,San Rafael,CA,Marin,37.9735,-122.5311
94914,Kentfield,CA,Marin,37.9521,-122.5572
94915,San Rafael,CA,Marin,38.0739,-122.5594
94920,Belvedere Tiburon,CA,Marin,37.8843,-122.4637
94924,Bolinas,CA,Marin,37.9079,-122.6947
94925,Corte Madera,CA,Marin,37.9223,-122.5132
94929,Dillon Beach,CA,Marin,38.2508,-122.9653
94930,Fairfax,CA,Marin,37.9883,-122.5937
94933,Forest Knolls,CA,Marin,38.0122,-122.6907
94937,Inverness,CA,Marin,38.1126,-122.8877
94938,Lagunitas,CA,Marin,38.0139,-122.7016
94939,Larkspur,CA,Marin,37.9367,-122.5362
94940,Marshall,CA,Marin,38.1762,-122.89
94941,Mill Valley,CA,Marin,37.8958,-122.5339
94942,Mill Valley,CA,Marin,37.906,-122.545
94945,Novato,CA,Marin,38.1163,-122.5714
94946,Nicasio,CA,Marin,38.0546,-122.6964
94947,Novato,CA,Marin,38.0973,-122.5837
94948,Novato,CA,Marin,38.1489,-122.5737
94949,Novato,CA,Marin,38.0618,-122.5404
94950,Olema,CA,Marin,38.0467,-122.7699
94956,Point Reyes Station,CA,Marin,38.0691,-122.8069
94957,Ross,CA,Marin,37.9624,-122.555
94960,San Anselmo,CA,Marin,37.9846,-122.5711
94963,San Geronimo,CA,Marin,38.0133,-122.6639
94964,San Quentin,CA,Marin,37.9416,-122.4844
94965,Sausalito,CA,Marin,37.8601,-122.4946
94966,Sausalito,CA,Marin,37.8591,-122.4853
94970,Stinson Beach,CA,Marin,37.902,-122.6393
94971,Tomales,CA,Marin,38.2427,-122.9145
94973,Woodacre,CA,Marin,38.0069,-122.6382
94974,San Quentin,CA,Marin,37.9413,-122.485
94976,Corte Madera,CA,Marin,37.9255,-122.5275
94977,Larkspur,CA,Marin,37.9341,-122.5353
94978,Fairfax,CA,Marin,37.9871,-122.5889
94979,San Anselmo,CA,Marin,37.9746,-122.5616
94998,Novato,CA,Marin,38.1173,-122.5684
93623,Fish Camp,CA,Mariposa,37.4785,-119.6404
95306,Catheys Valley,CA,Mariposa,37.4404,-120.1438
95311,Coulterville,CA,Mariposa,37.7197,-120.1197
95318,El Portal,CA,Mariposa,37.6747,-119.7841
95325,Hornitos,CA,Mariposa,37.4676,-120.2793
95338,Mariposa,CA,Mariposa,37.4931,-119.9219
95345,Midpines,CA,Mariposa,37.5757,-119.9601
95389,Yosemite National Park,CA,Mariposa,37.7314,-119.6489
95410,Albion,CA,Mendocino,39.2131,-123.72
95415,Boonville,CA,Mendocino,39.0197,-123.3856
95417,Branscomb,CA,Mendocino,39.6949,-123.5527
95418,Calpella,CA,Mendocino,39.2214,-123.2154
95420,Caspar,CA,Mendocino,39.3629,-123.7944
95427,Comptche,CA,Mendocino,39.2767,-123.5873
95428,Covelo,CA,Mendocino,39.82,-123.0585
95429,Dos Rios,CA,Mendocino,39.7168,-123.3533
95432,Elk,CA,Mendocino,39.1593,-123.7219
95437,Fort Bragg,CA,Mendocino,39.4402,-123.7703
95445,Gualala,CA,Mendocino,38.8251,-123.5399
95449,Hopland,CA,Mendocino,38.938,-123.0703
95454,Laytonville,CA,Mendocino,39.6627,-123.4929
95456,Little River,CA,Mendocino,39.2707,-123.7883
95459,Manchester,CA,Mendocino,39.0097,-123.6523
95460,Mendocino,CA,Mendocino,39.3173,-123.7739
95463,Navarro,CA,Mendocino,39.185,-123.5268
95466,Philo,CA,Mendocino,39.0657,-123.445
95468,Point Arena,CA,Mendocino,38.9152,-123.6
95469,Potter Valley,CA,Mendocino,39.3932,-123.0647
95470,Redwood Valley,CA,Mendocino,39.2779,-123.2243
95481,Talmage,CA,Mendocino,39.1269,-123.1658
95482,Ukiah,CA,Mendocino,39.1552,-123.1951
95488,Westport,CA,Mendocino,39.6843,-123.7686
95490,Willits,CA,Mendocino,39.4493,-123.3679
95494,Yorkville,CA,Mendocino,38.9235,-123.2973
95585,Leggett,CA,Mendocino,39.8481,-123.6615
95587,Piercy,CA,Mendocino,39.9465,-123.7552
93620,Dos Palos,CA,Merced,37.0025,-120.6333
93635,Los Banos,CA,Merced,37.0627,-120.8544
93636,Madera,CA,Merced,36.9528,-119.8806
93661,Santa Rita Park,CA,Merced,37.1869,-120.6504
93665,South Dos Palos,CA,Merced,36.9644,-120.6532
95301,Atwater,CA,Merced,37.3489,-120.6028
95303,Ballico,CA,Merced,37.4548,-120.6931
95312,Cressey,CA,Merced,37.4197,-120.6663
95315,Delhi,CA,Merced,37.4273,-120.7752
95317,El Nido,CA,Merced,37.1391,-120.5251
95322,Gustine,CA,Merced,37.2001,-121.0047
95324,Hilmar,CA,Merced,37.4002,-120.8723
95333,Le Grand,CA,Merced,37.2496,-120.2667
95334,Livingston,CA,Merced,37.3763,-120.7252
95340,Merced,CA,Merced,37.2983,-120.4649
95341,Merced,CA,Merced,37.2308,-120.5144
95343,Merced,CA,Merced,37.3082,-120.48
95344,Merced,CA,Merced,37.3082,-120.48
95348,Merced,CA,Merced,37.3302,-120.508
95365,Planada,CA,Merced,37.2908,-120.3185
95369,Snelling,CA,Merced,37.5354,-120.378
95374,Stevinson,CA,Merced,37.3283,-120.8764
95388,Winton,CA,Merced,37.4014,-120.6045
96006,Adin,CA,Modoc,41.2175,-120.9432
96015,Canby,CA,Modoc,41.4664,-120.9218
96054,Lookout,CA,Modoc,41.2347,-121.2156
96101,Alturas,CA,Modoc,41.4767,-120.5456
96104,Cedarville,CA,Modoc,41.4759,-120.1516
96108,Davis Creek,CA,Modoc,41.7336,-120.3741
96110,Eagleville,CA,Modoc,41.3163,-120.1158
96112,Fort Bidwell,CA,Modoc,41.8644,-120.162
96115,Lake City,CA,Modoc,41.6682,-120.1814
96116,Likely,CA,Modoc,41.2329,-120.5079
93512,Benton,CA,Mono,37.8926,-118.5647
93517,Bridgeport,CA,Mono,38.2566,-119.208
93529,June Lake,CA,Mono,37.7773,-119.0825
93541,Lee Vining,CA,Mono,37.989,-119.1234
93546,Mammoth Lakes,CA,Mono,37.6094,-118.8656
96107,Coleville,CA,Mono,38.5029,-119.4828
96133,Topaz,CA,Mono,38.6415,-119.5122
93426,Bradley,CA,Monterey,35.8093,-120.9728
93450,San Ardo,CA,Monterey,35.9857,-120.8612
93901,Salinas,CA,Monterey,36.6677,-121.6596
93902,Salinas,CA,Monterey,36.6777,-121.6555
93905,Salinas,CA,Monterey,36.6811,-121.6176
93906,Salinas,CA,Monterey,36.7103,-121.6438
93907,Salinas,CA,Monterey,36.7563,-121.6703
93908,Salinas,CA,Monterey,36.6011,-121.6729
93912,Salinas,CA,Monterey,36.6777,-121.6555
93915,Salinas,CA,Monterey,36.6777,-121.6555
93920,Big Sur,CA,Monterey,36.2458,-121.7009
93921,Carmel By The Sea,CA,Monterey,36.5552,-121.9233
93922,Carmel,CA,Monterey,36.5433,-121.9263
93923,Carmel,CA,Monterey,36.5457,-121.8949
93924,Carmel Valley,CA,Monterey,36.4787,-121.7244
93925,Chualar,CA,Monterey,36.595,-121.432
93926,Gonzales,CA,Monterey,36.49,-121.4103
93927,Greenfield,CA,Monterey,36.3202,-121.2451
93928,Jolon,CA,Monterey,35.9708,-121.176
93930,King City,CA,Monterey,36.2028,-121.1273
93932,Lockwood,CA,Monterey,35.95,-121.0626
93933,Marina,CA,Monterey,36.6849,-121.7934
93940,Monterey,CA,Monterey,36.5802,-121.8443
93942,Monterey,CA,Monterey,36.6002,-121.8947
93943,Monterey,CA,Monterey,36.597,-121.8741
93944,Monterey,CA,Monterey,36.6062,-121.9089
93950,Pacific Grove,CA,Monterey,36.6167,-121.922
93953,Pebble Beach,CA,Monterey,36.5907,-121.942
93954,San Lucas,CA,Monterey,36.1289,-121.0205
93955,Seaside,CA,Monterey,36.6217,-121.7935
93960,Soledad,CA,Monterey,36.4196,-121.3243
93962,Spreckels,CA,Monterey,36.6261,-121.6555
95004,Aromas,CA,Monterey,36.8769,-121.6324
95012,Castroville,CA,Monterey,36.7658,-121.758
95039,Moss Landing,CA,Monterey,36.8175,-121.7773
94503,American Canyon,CA,Napa,38.1668,-122.2553
94508,Angwin,CA,Napa,38.5769,-122.4477
94515,Calistoga,CA,Napa,38.5823,-122.5814
94558,Napa,CA,Napa,38.4549,-122.2564
94559,Napa,CA,Napa,38.2904,-122.2841
94562,Oakville,CA,Napa,38.4379,-122.3991
94567,Pope Valley,CA,Napa,38.6152,-122.4278
94573,Rutherford,CA,Napa,38.4585,-122.4225
94574,Saint Helena,CA,Napa,38.5138,-122.4619
94576,Deer Park,CA,Napa,38.5494,-122.4764
94581,Napa,CA,Napa,38.2971,-122.2855
94599,Yountville,CA,Napa,38.4016,-122.3608
95712,Chicago Park,CA,Nevada,39.143,-120.9666
95724,Norden,CA,Nevada,39.318,-120.356
95728,Soda Springs,CA,Nevada,39.317,-120.4259
95924,Cedar Ridge,CA,Nevada,39.1988,-121.02
95945,Grass Valley,CA,Nevada,39.2081,-121.0069
95946,Penn Valley,CA,Nevada,39.2019,-121.2026
95949,Grass Valley,CA,Nevada,39.1193,-121.0938
95959,Nevada City,CA,Nevada,39.3017,-120.9717
95960,North San Juan,CA,Nevada,39.3765,-121.0891
95975,Rough And Ready,CA,Nevada,39.2286,-121.1509
95977,Smartsville,CA,Nevada,39.2076,-121.3001
95986,Washington,CA,Nevada,39.3569,-120.8
96111,Floriston,CA,Nevada,39.3928,-120.0212
96160,Truckee,CA,Nevada,39.328,-120.1833
96161,Truckee,CA,Nevada,39.3385,-120.1729
96162,Truckee,CA,Nevada,39.328,-120.1833
90620,Buena Park,CA,Orange,33.8439,-118.008
90621,Buena Park,CA,Orange,33.8772,-117.9893
90622,Buena Park,CA,Orange,33.8462,-118.0031
90623,La Palma,CA,Orange,33.8491,-118.0398
90624,Buena Park,CA,Orange,33.8584,-118.0033
90630,Cypress,CA,Orange,33.8181,-118.0357
90631,La Habra,CA,Orange,33.9331,-117.9493
90632,La Habra,CA,Orange,33.9143,-117.9547
90633,La Habra,CA,Orange,33.9345,-117.9452
90680,Stanton,CA,Orange,33.7991,-117.9956
90720,Los Alamitos,CA,Orange,33.7956,-118.0648
90721,Los Alamitos,CA,Orange,33.8023,-118.069
90740,Seal Beach,CA,Orange,33.7602,-118.0808
90742,Sunset Beach,CA,Orange,33.7164,-118.069
90743,Surfside,CA,Orange,33.7264,-118.0833
92602,Irvine,CA,Orange,33.7419,-117.7467
92603,Irvine,CA,Orange,33.6245,-117.794
92604,Irvine,CA,Orange,33.6899,-117.7868
92605,Huntington Beach,CA,Orange,33.7151,-118.0077
92606,Irvine,CA,Orange,33.6951,-117.8224
92607,Laguna Niguel,CA,Orange,33.5269,-117.7117
92609,El Toro,CA,Orange,33.624,-117.6908
92610,Foothill Ranch,CA,Orange,33.6748,-117.6649
92612,Irvine,CA,Orange,33.6607,-117.8264
92614,Irvine,CA,Orange,33.6829,-117.8298
92615,Huntington Beach,CA,Orange,33.6566,-117.9699
92616,Irvine,CA,Orange,33.6519,-117.8361
92617,Irvine,CA,Orange,33.6425,-117.8417
92618,Irvine,CA,Orange,33.7074,-117.7054
92619,Irvine,CA,Orange,33.6706,-117.7645
92620,Irvine,CA,Orange,33.7009,-117.7564
92623,Irvine,CA,Orange,33.6942,-117.8126
92624,Capistrano Beach,CA,Orange,33.46,-117.6632
92625,Corona Del Mar,CA,Orange,33.6021,-117.8743
92626,Costa Mesa,CA,Orange,33.6801,-117.9085
92627,Costa Mesa,CA,Orange,33.6483,-117.9155
92628,Costa Mesa,CA,Orange,33.6401,-117.9159
92629,Dana Point,CA,Orange,33.4743,-117.6964
92630,Lake Forest,CA,Orange,33.6437,-117.6868
92637,Laguna Woods,CA,Orange,33.6103,-117.7253
92646,Huntington Beach,CA,Orange,33.6654,-117.9686
92647,Huntington Beach,CA,Orange,33.721,-118.0033
92648,Huntington Beach,CA,Orange,33.6773,-118.0051
92649,Huntington Beach,CA,Orange,33.718,-118.0505
92650,East Irvine,CA,Orange,33.6795,-117.7609
92651,Laguna Beach,CA,Orange,33.5429,-117.7813
92652,Laguna Beach,CA,Orange,33.543,-117.7815
92653,Laguna Hills,CA,Orange,33.5916,-117.6985
92654,Laguna Hills,CA,Orange,33.6042,-117.7154
92655,Midway City,CA,Orange,33.7446,-117.984
92656,Aliso Viejo,CA,Orange,33.5701,-117.7086
92657,Newport Coast,CA,Orange,33.5943,-117.8334
92658,Newport Beach,CA,Orange,33.6422,-117.8631
92659,Newport Beach,CA,Orange,33.6222,-117.9235
92660,Newport Beach,CA,Orange,33.6295,-117.8684
92661,Newport Beach,CA,Orange,33.6045,-117.9021
92662,Newport Beach,CA,Orange,33.6062,-117.8931
92663,Newport Beach,CA,Orange,33.621,-117.9321
92672,San Clemente,CA,Orange,33.4361,-117.6231
92673,San Clemente,CA,Orange,33.4615,-117.6375
92674,San Clemente,CA,Orange,33.4409,-117.6211
92675,San Juan Capistrano,CA,Orange,33.5085,-117.6565
92676,Silverado,CA,Orange,33.7451,-117.6153
92677,Laguna Niguel,CA,Orange,33.5145,-117.7084
92678,Trabuco Canyon,CA,Orange,33.6643,-117.5896
92679,Trabuco Canyon,CA,Orange,33.6625,-117.5903
92683,Westminster,CA,Orange,33.7524,-117.9939
92684,Westminster,CA,Orange,33.7627,-118.0072
92685,Westminster,CA,Orange,33.7528,-117.9951
92688,Rancho Santa Margarita,CA,Orange,33.6512,-117.5938
92690,Mission Viejo,CA,Orange,33.6117,-117.643
92691,Mission Viejo,CA,Orange,33.6128,-117.6622
92692,Mission Viejo,CA,Orange,33.6144,-117.6433
92693,San Juan Capistrano,CA,Orange,33.4977,-117.6651
92694,Ladera Ranch,CA,Orange,33.5472,-117.6238
92697,Irvine,CA,Orange,33.6485,-117.8387
92698,Aliso Viejo,CA,Orange,33.6686,-117.8386
92701,Santa Ana,CA,Orange,33.7523,-117.8541
92702,Santa Ana,CA,Orange,33.7365,-117.8714
92703,Santa Ana,CA,Orange,33.7489,-117.9072
92704,Santa Ana,CA,Orange,33.7249,-117.909
92705,Santa Ana,CA,Orange,33.754,-117.7919
92706,Santa Ana,CA,Orange,33.7691,-117.8855
92707,Santa Ana,CA,Orange,33.7086,-117.8701
92708,Fountain Valley,CA,Orange,33.7102,-117.9503
92711,Santa Ana,CA,Orange,33.7669,-117.8043
92712,Santa Ana,CA,Orange,33.7496,-117.875
92728,Fountain Valley,CA,Orange,33.714,-117.9284
92735,Santa Ana,CA,Orange,33.7188,-117.8546
92780,Tustin,CA,Orange,33.7364,-117.8229
92781,Tustin,CA,Orange,33.7369,-117.8181
92782,Tustin,CA,Orange,33.7346,-117.7869
92799,Santa Ana,CA,Orange,33.7205,-117.9098
92801,Anaheim,CA,Orange,33.8428,-117.9546
92802,Anaheim,CA,Orange,33.8085,-117.9228
92803,Anaheim,CA,Orange,33.8397,-117.9388
92804,Anaheim,CA,Orange,33.8186,-117.9729
92805,Anaheim,CA,Orange,33.8359,-117.9086
92806,Anaheim,CA,Orange,33.8356,-117.8681
92807,Anaheim,CA,Orange,33.8544,-117.7858
92808,Anaheim,CA,Orange,33.8579,-117.7513
92809,Anaheim,CA,Orange,33.8426,-117.9388
92811,Atwood,CA,Orange,33.8674,-117.831
92812,Anaheim,CA,Orange,33.817,-117.9286
92814,Anaheim,CA,Orange,33.8173,-117.9607
92815,Anaheim,CA,Orange,33.8319,-117.9121
92816,Anaheim,CA,Orange,33.8401,-117.8867
92817,Anaheim,CA,Orange,33.8512,-117.7915
92821,Brea,CA,Orange,33.9291,-117.8845
92822,Brea,CA,Orange,33.9187,-117.8892
92823,Brea,CA,Orange,33.923,-117.798
92825,Anaheim,CA,Orange,33.8356,-117.9132
92831,Fullerton,CA,Orange,33.8873,-117.8946
92832,Fullerton,CA,Orange,33.868,-117.9265
92833,Fullerton,CA,Orange,33.8766,-117.9551
92834,Fullerton,CA,Orange,33.8768,-117.897
92835,Fullerton,CA,Orange,33.8994,-117.9063
92836,Fullerton,CA,Orange,33.8755,-117.9038
92837,Fullerton,CA,Orange,33.8695,-117.9611
92838,Fullerton,CA,Orange,33.8934,-117.931
92840,Garden Grove,CA,Orange,33.7869,-117.9273
92841,Garden Grove,CA,Orange,33.7817,-117.9766
92842,Garden Grove,CA,Orange,33.7783,-117.9456
92843,Garden Grove,CA,Orange,33.7671,-117.929
92844,Garden Grove,CA,Orange,33.7661,-117.9738
92845,Garden Grove,CA,Orange,33.7787,-118.0267
92846,Garden Grove,CA,Orange,33.788,-118.0325
92850,Anaheim,CA,Orange,33.8442,-117.9555
92856,Orange,CA,Orange,33.7841,-117.8435
92857,Orange,CA,Orange,33.8317,-117.8491
92859,Orange,CA,Orange,33.8027,-117.7867
92861,Villa Park,CA,Orange,33.8205,-117.8104
92862,Orange,CA,Orange,33.7915,-117.714
92863,Orange,CA,Orange,33.8153,-117.8273
92864,Orange,CA,Orange,33.8143,-117.8308
92865,Orange,CA,Orange,33.8263,-117.8511
92866,Orange,CA,Orange,33.7877,-117.8423
92867,Orange,CA,Orange,33.811,-117.8493
92868,Orange,CA,Orange,33.7875,-117.8776
92869,Orange,CA,Orange,33.7868,-117.7934
92870,Placentia,CA,Orange,33.8744,-117.8543
92871,Placentia,CA,Orange,33.8829,-117.8557
92885,Yorba Linda,CA,Orange,33.8911,-117.8222
92886,Yorba Linda,CA,Orange,33.9058,-117.7865
92887,Yorba Linda,CA,Orange,33.8841,-117.7304
92899,Anaheim,CA,Orange,33.8373,-117.8712
95602,Auburn,CA,Placer,38.9829,-121.0944
95603,Auburn,CA,Placer,38.9115,-121.08
95604,Auburn,CA,Placer,38.9029,-121.067
95631,Foresthill,CA,Placer,39.0682,-120.7224
95648,Lincoln,CA,Placer,38.8942,-121.2908
95650,Loomis,CA,Placer,38.8071,-121.1698
95658,Newcastle,CA,Placer,38.8763,-121.143
95661,Roseville,CA,Placer,38.7346,-121.234
95663,Penryn,CA,Placer,38.8567,-121.1791
95677,Rocklin,CA,Placer,38.7877,-121.2366
95678,Roseville,CA,Placer,38.7609,-121.2867
95681,Sheridan,CA,Placer,38.9953,-121.368
95701,Alta,CA,Placer,39.2441,-120.7531
95703,Applegate,CA,Placer,39.0007,-120.9924
95713,Colfax,CA,Placer,39.0783,-120.9549
95714,Dutch Flat,CA,Placer,39.1978,-120.8262
95715,Emigrant Gap,CA,Placer,39.2968,-120.6727
95717,Gold Run,CA,Placer,39.171,-120.8601
95722,Meadow Vista,CA,Placer,39.0031,-121.0292
95736,Weimar,CA,Placer,39.0375,-120.9713
95746,Granite Bay,CA,Placer,38.7435,-121.1897
95747,Roseville,CA,Placer,38.7703,-121.3372
95765,Rocklin,CA,Placer,38.8136,-121.2677
96140,Carnelian Bay,CA,Placer,39.2319,-120.0753
96141,Homewood,CA,Placer,39.0786,-120.1734
96143,Kings Beach,CA,Placer,39.2401,-120.0233
96145,Tahoe City,CA,Placer,39.1806,-120.1445
96146,Olympic Valley,CA,Placer,39.1752,-120.1954
96148,Tahoe Vista,CA,Placer,39.2448,-120.0521
95915,Belden,CA,Plumas,40.006,-121.2491
95923,Canyon Dam,CA,Plumas,39.5645,-121.5751
95934,Crescent Mills,CA,Plumas,40.0673,-120.9248
95947,Greenville,CA,Plumas,40.1699,-120.9014
95956,Meadow Valley,CA,Plumas,39.9296,-121.0608
95971,Quincy,CA,Plumas,39.9284,-120.9698
95980,Storrie,CA,Plumas,39.9175,-121.3222
95983,Taylorsville,CA,Plumas,40.0357,-120.7353
95984,Twain,CA,Plumas,40.0509,-121.1268
96020,Chester,CA,Plumas,40.2975,-121.2273
96103,Blairsden Graeagle,CA,Plumas,40.1919,-120.1746
96105,Chilcoot,CA,Plumas,39.7977,-120.1396
96106,Clio,CA,Plumas,39.7546,-120.5951
96122,Portola,CA,Plumas,39.8105,-120.4691
96129,Beckwourth,CA,Plumas,39.7721,-120.4051
96135,Vinton,CA,Plumas,39.8043,-120.1783
91752,Mira Loma,CA,Riverside,33.9938,-117.5236
92201,Indio,CA,Riverside,33.7207,-116.2168
92202,Indio,CA,Riverside,33.7529,-116.0556
92203,Indio,CA,Riverside,33.7532,-116.2676
92210,Indian Wells,CA,Riverside,33.7163,-116.3381
92211,Palm Desert,CA,Riverside,33.7644,-116.3398
92220,Banning,CA,Riverside,33.9282,-116.8899
92223,Beaumont,CA,Riverside,33.9504,-116.9701
92225,Blythe,CA,Riverside,33.6103,-114.5963
92226,Blythe,CA,Riverside,33.5987,-114.6525
92230,Cabazon,CA,Riverside,33.9086,-116.7739
92234,Cathedral City,CA,Riverside,33.8098,-116.4665
92235,Cathedral City,CA,Riverside,33.7797,-116.4653
92236,Coachella,CA,Riverside,33.675,-116.1772
92239,Desert Center,CA,Riverside,33.809,-115.3666
92240,Desert Hot Springs,CA,Riverside,33.9531,-116.5219
92241,Desert Hot Springs,CA,Riverside,33.8763,-116.354
92247,La Quinta,CA,Riverside,33.6736,-116.2951
92253,La Quinta,CA,Riverside,33.6685,-116.3081
92254,Mecca,CA,Riverside,33.545,-116.0187
92255,Palm Desert,CA,Riverside,33.7225,-116.377
92258,North Palm Springs,CA,Riverside,33.9228,-116.5431
92260,Palm Desert,CA,Riverside,33.7225,-116.377
92261,Palm Desert,CA,Riverside,33.6604,-116.4082
92262,Palm Springs,CA,Riverside,33.8414,-116.5347
92263,Palm Springs,CA,Riverside,33.7611,-116.5359
92264,Palm Springs,CA,Riverside,33.8018,-116.517
92270,Rancho Mirage,CA,Riverside,33.7643,-116.4225
92274,Thermal,CA,Riverside,33.5578,-116.1572
92276,Thousand Palms,CA,Riverside,33.8082,-116.3713
92282,Whitewater,CA,Riverside,33.989,-116.6566
92320,Calimesa,CA,Riverside,33.9946,-117.043
92501,Riverside,CA,Riverside,33.9924,-117.3694
92502,Riverside,CA,Riverside,33.9533,-117.3962
92503,Riverside,CA,Riverside,33.9208,-117.4589
92504,Riverside,CA,Riverside,33.9315,-117.4119
92505,Riverside,CA,Riverside,33.9228,-117.4867
92506,Riverside,CA,Riverside,33.9455,-117.3757
92507,Riverside,CA,Riverside,33.9761,-117.3389
92508,Riverside,CA,Riverside,33.8897,-117.3043
92509,Riverside,CA,Riverside,34.0033,-117.445
92513,Riverside,CA,Riverside,33.9533,-117.3962
92514,Riverside,CA,Riverside,33.9533,-117.3962
92515,Riverside,CA,Riverside,33.9533,-117.3962
92516,Riverside,CA,Riverside,33.9533,-117.3962
92517,Riverside,CA,Riverside,33.9533,-117.3962
92518,March Air Reserve Base,CA,Riverside,33.9533,-117.3962
92519,Riverside,CA,Riverside,33.9533,-117.3962
92521,Riverside,CA,Riverside,33.9533,-117.3962
92522,Riverside,CA,Riverside,33.9533,-117.3962
92530,Lake Elsinore,CA,Riverside,33.6598,-117.3485
92531,Lake Elsinore,CA,Riverside,33.6681,-117.3273
92532,Lake Elsinore,CA,Riverside,33.6927,-117.303
92536,Aguanga,CA,Riverside,33.4473,-116.7997
92539,Anza,CA,Riverside,33.5688,-116.7135
92543,Hemet,CA,Riverside,33.7416,-116.973
92544,Hemet,CA,Riverside,33.739,-116.9243
92545,Hemet,CA,Riverside,33.7399,-117.0151
92546,Hemet,CA,Riverside,33.7476,-116.9731
92548,Homeland,CA,Riverside,33.7453,-117.1118
92549,Idyllwild,CA,Riverside,33.7304,-116.7107
92551,Moreno Valley,CA,Riverside,33.8814,-117.2261
92552,Moreno Valley,CA,Riverside,33.9375,-117.2306
92553,Moreno Valley,CA,Riverside,33.9157,-117.2351
92554,Moreno Valley,CA,Riverside,33.9375,-117.2306
92555,Moreno Valley,CA,Riverside,33.9377,-117.1851
92556,Moreno Valley,CA,Riverside,33.9375,-117.2306
92557,Moreno Valley,CA,Riverside,33.9553,-117.2457
92561,Mountain Center,CA,Riverside,33.7042,-116.7259
92562,Murrieta,CA,Riverside,33.5631,-117.2738
92563,Murrieta,CA,Riverside,33.569,-117.1783
92564,Murrieta,CA,Riverside,33.5539,-117.2139
92567,Nuevo,CA,Riverside,33.8123,-117.1048
92570,Perris,CA,Riverside,33.7852,-117.3166
92571,Perris,CA,Riverside,33.811,-117.218
92572,Perris,CA,Riverside,33.7825,-117.2286
92581,San Jacinto,CA,Riverside,33.7839,-116.9586
92582,San Jacinto,CA,Riverside,33.7883,-116.9819
92583,San Jacinto,CA,Riverside,33.7967,-116.9324
92584,Menifee,CA,Riverside,33.6647,-117.1743
92585,Sun City,CA,Riverside,33.7467,-117.1721
92586,Sun City,CA,Riverside,33.7044,-117.1969
92587,Quail Valley,CA,Riverside,33.707,-117.245
92589,Temecula,CA,Riverside,33.4936,-117.1484
